symbol,expiration,strike,right,dte,cp_sign,timestamp,bid,ask,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,endpoint,batch_id,ts,bid_quote,ask_quote,bid_size_quote,ask_size_quote,price_trade,size_trade,volume,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
VIXW,2026-04-01,22.0,CALL,0,1,2026-03-31T16:54:59.798,1.13,6.43,0.7142,-1.0736,0.4281,4.6375,0.056,-0.0224,20.5001,4.8169,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.13,6.43,50,107,3.33,5.0,5.0,24.54,0.8964955175224124,-10.350448247758758,25.0,3.78,5.3,140.2116402116402,1859,255471.21600000001,79583.79,199582.24000000002,132769.78,0.0,0.0,0.0
VIXW,2026-04-01,24.0,CALL,0,1,2026-03-31T16:54:59.197,1.1,4.4,0.5852,-1.2725,0.491,5.2238,0.0621,0.0031,-3.0458,4.9804,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.1,4.4,5,109,1.57,1.0,1.0,24.54,0.9779951100244499,-2.200488997555009,25.0,2.75,3.3000000000000003,120.00000000000001,832,126791.3088,40851.2,105872.0,48688.64000000001,0.0,0.0,0.0
VIXW,2026-04-01,25.0,CALL,0,1,2026-03-31T16:58:32.095,0.01,2.95,0.4915,-0.8796,0.5017,8.1468,0.0943,0.0229,-14.7581,3.3593,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.01,2.95,1,88,0.79,10.0,10.0,24.54,1.0187449062754688,1.8744906275468658,25.0,1.48,2.9400000000000004,198.64864864864867,6105,1412771.481,306287.85000000003,536995.8,300060.75,0.0,0.0,0.0
VIXW,2026-04-01,26.0,CALL,0,1,2026-03-31T16:23:45.395,0.3,1.0,0.3427,-0.5674,0.4681,12.9515,0.1211,0.0816,-36.16,2.3808,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.3,1.0,10,1,0.45,1.0,1.0,24.54,1.0594947025264874,5.949470252648741,25.0,0.65,0.7,107.6923076923077,1391,413376.54539999994,65112.71000000001,78925.34000000001,47669.57,0.0,0.0,0.0
VIXW,2026-04-01,27.0,CALL,0,1,2026-03-31T16:51:42.089,0.11,0.6,0.2236,-0.4442,0.3769,15.722,0.1044,0.1154,-49.6883,2.2695,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.11,0.6,25,1,0.2,1.0,1.0,24.54,1.1002444987775062,10.024449877750614,25.0,0.355,0.49,138.0281690140845,3103,794981.1528000002,116952.07,137835.25999999998,69383.08,0.0,0.0,0.0
VIXW,2026-04-01,29.0,CALL,0,1,2026-03-31T16:58:56.57,0.01,0.28,0.101,-0.2824,0.2224,17.7769,0.0577,0.1017,-47.177,2.4335,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.01,0.28,1,44,0.01,1.0,1.0,24.54,1.1817440912795436,18.174409127954362,25.0,0.14500000000000002,0.27,186.20689655172413,1313,185915.28540000002,29201.12,37079.12,13261.3,0.0,0.0,0.0
VIXW,2026-04-08,10.5,CALL,7,1,2026-04-01T20:15:30.085,11.57,17.26,0.9545,-0.1038,0.3249,1.6255,0.0063,-0.0231,2.6764,4.4355,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,11.57,17.26,181,181,15.09,1.0,1.0,24.54,0.42787286063569685,-57.21271393643031,25.0,14.415000000000001,5.690000000000001,39.472771418661125,4,61.840799999999994,129.96,41.52,381.8,0.0,0.0,0.0
VIXW,2026-04-08,11.0,CALL,7,1,2026-04-01T20:15:30.138,11.07,16.76,0.952,-0.1031,0.3387,1.6796,0.0069,-0.0254,2.8016,4.2236,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,11.07,16.76,181,181,,,,24.54,0.4482477587612062,-55.175224123879374,25.0,13.915000000000001,5.690000000000001,40.891124685591095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,11.5,CALL,7,1,2026-04-01T20:15:30.168,10.57,16.26,0.9496,-0.1021,0.3523,1.7379,0.0075,-0.028,2.9265,4.0177,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,10.57,16.26,181,181,,,,24.54,0.46862265688671556,-53.137734311328444,25.0,13.415000000000001,5.690000000000001,42.41520685799479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,12.0,CALL,7,1,2026-04-01T20:15:30.115,10.07,15.76,0.947,-0.1012,0.3667,1.8003,0.0083,-0.0306,3.0523,3.824,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,10.07,15.76,181,181,,,,24.54,0.48899755501222497,-51.1002444987775,25.0,12.915,5.6899999999999995,44.057297715834295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,12.5,CALL,7,1,2026-04-01T20:15:30.085,9.57,15.26,0.9441,-0.1005,0.3824,1.8669,0.009,-0.0335,3.1796,3.6423,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,9.57,15.26,181,181,,,,24.54,0.5093724531377344,-49.06275468622657,25.0,12.415,5.6899999999999995,45.83165525573902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,13.0,CALL,7,1,2026-04-01T20:15:30.085,9.07,14.76,0.9413,-0.0994,0.3975,1.9396,0.0099,-0.0367,3.306,3.4619,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,9.07,14.76,181,181,,,,24.54,0.5297473512632437,-47.02526487367563,25.0,11.915,5.6899999999999995,47.75493075954679,1,24.294600000000003,39.75,9.94,94.13,0.0,0.0,0.0
VIXW,2026-04-08,13.5,CALL,7,1,2026-04-01T20:15:30.085,8.57,14.26,0.9383,-0.0982,0.4133,2.0183,0.0108,-0.0401,3.4334,3.289,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,8.57,14.26,181,181,,,,24.54,0.5501222493887531,-44.987775061124694,25.0,11.415,5.6899999999999995,49.8466929478756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,14.0,CALL,7,1,2026-04-01T20:15:30.086,8.07,13.76,0.9351,-0.0972,0.4303,2.1032,0.0119,-0.0438,3.5621,3.125,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,8.07,13.76,181,181,,,,24.54,0.5704971475142625,-42.950285248573756,25.0,10.915,5.6899999999999995,52.130096197892804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,14.5,CALL,7,1,2026-04-01T20:15:30.144,7.57,13.26,0.9317,-0.096,0.4475,2.1964,0.013,-0.0479,3.6908,2.9638,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,7.57,13.26,181,181,,,,24.54,0.5908720456397718,-40.91279543602282,25.0,10.415,5.6899999999999995,54.63274123859817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIXW,2026-04-08,15.0,CALL,7,1,2026-04-01T20:15:30.159,7.08,12.76,0.9268,-0.0967,0.4717,2.2927,0.0144,-0.0519,3.8263,2.832,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,7.08,12.76,181,181,10.65,2.0,2.0,24.54,0.6112469437652812,-38.87530562347188,25.0,9.92,5.68,57.258064516129025,158,5583.3408,7452.86,1527.86,14643.439999999999,0.0,0.0,0.0
VIXW,2026-04-08,16.0,CALL,7,1,2026-04-01T20:15:30.085,6.08,11.76,0.9187,-0.0938,0.5112,2.5273,0.0174,-0.0621,4.0859,2.5332,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,6.08,11.76,181,181,9.1,2.0,2.0,24.54,0.6519967400162999,-34.800325998370006,25.0,8.92,5.68,63.67713004484305,104,4440.7584,5316.48,975.5199999999999,9554.48,0.0,0.0,0.0
VIXW,2026-04-08,17.0,CALL,7,1,2026-04-01T20:15:30.085,5.1,10.77,0.908,-0.0922,0.5608,2.81,0.0214,-0.0738,4.3468,2.2666,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,5.1,10.77,181,181,,,,24.54,0.6927465362673186,-30.72534637326813,25.0,7.935,5.67,71.45557655954632,26,1365.4055999999998,1458.08,239.72000000000003,2360.8,0.0,0.0,0.0
VIXW,2026-04-08,18.0,CALL,7,1,2026-04-01T20:15:30.085,5.01,9.77,0.8489,-0.1515,0.7959,2.8189,0.026,-0.059,4.0447,2.6416,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,5.01,9.77,1,131,6.95,2.0,2.0,24.54,0.7334963325183375,-26.650366748166256,25.0,7.39,4.76,64.41136671177267,140,8932.56,11142.6,2121.0,11884.6,0.0,0.0,0.0
VIXW,2026-04-08,19.0,PUT,7,-1,2026-04-01T20:16:48.041,0.01,0.17,-0.0504,-0.0298,0.353,-13.6217,0.0257,-0.1289,3.9738,1.189,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.01,0.17,97,139,0.05,3.0,3.0,24.54,0.7742461287693562,-22.575387123064385,25.0,0.09000000000000001,0.16,177.77777777777777,557,-35128.7646,-19662.1,1659.8600000000001,-2807.28,0.0,0.0,0.0
VIXW,2026-04-08,20.0,CALL,7,1,2026-04-01T20:15:30.085,3.14,6.74,0.8635,-0.0808,0.7432,4.2905,0.0431,-0.1303,5.0343,1.4925,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,3.14,6.74,1,1,4.99,1.0,1.0,24.54,0.8149959250203749,-18.500407497962506,25.0,4.94,3.6,72.8744939271255,675,71392.995,50166.0,5454.0,58286.25000000001,0.0,0.0,0.0
VIXW,2026-04-08,20.0,PUT,7,-1,2026-04-01T20:16:48.041,0.02,0.29,-0.0811,-0.0407,0.5108,-13.2641,0.0393,-0.1661,4.8301,1.1234,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.02,0.29,126,127,0.14,1.0,1.0,24.54,0.8149959250203749,-18.500407497962506,25.0,0.155,0.26999999999999996,174.19354838709674,3929,-378921.40380000003,-200693.32,15991.03,-31864.190000000002,0.0,0.0,0.0
VIXW,2026-04-08,21.0,CALL,7,1,2026-04-01T20:15:30.128,2.94,5.19,0.8193,-0.0899,0.8939,4.9514,0.0559,-0.1371,4.895,1.3832,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,2.94,5.19,5,1,4.19,1.0,1.0,24.54,0.8557457212713937,-14.425427872860633,25.0,4.065,2.2500000000000004,55.35055350553506,418,57340.65479999999,37365.02,3757.8199999999997,34246.74,0.0,0.0,0.0
VIXW,2026-04-08,21.0,PUT,7,-1,2026-04-01T20:16:48.041,0.05,0.57,-0.1437,-0.0627,0.7699,-11.4104,0.058,-0.1785,5.2918,1.148,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.05,0.57,138,134,0.27,5.0,5.0,24.54,0.8557457212713937,-14.425427872860633,25.0,0.31,0.5199999999999999,167.74193548387092,459,-65330.38799999999,-35338.409999999996,2877.9300000000003,-6595.829999999999,0.0,0.0,0.0
VIXW,2026-04-08,22.0,CALL,7,1,2026-04-01T20:15:00.091,2.17,4.42,0.7535,-0.104,1.0718,5.622,0.0692,-0.1177,4.0494,1.3394,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,2.17,4.42,5,1,3.42,1.0,1.0,24.54,0.8964955175224124,-10.350448247758758,25.0,3.295,2.25,68.28528072837634,467,79304.44559999999,50053.060000000005,4856.8,35188.45,0.0,0.0,0.0
VIXW,2026-04-08,22.0,PUT,7,-1,2026-04-01T20:15:00.096,0.11,1.05,-0.2271,-0.0867,1.0248,-9.6124,0.0743,-0.1473,4.5156,1.1931,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.11,1.05,5,181,0.48,3.0,3.0,24.54,0.8964955175224124,-10.350448247758758,25.0,0.5800000000000001,0.9400000000000001,162.06896551724137,5229,-953415.0738,-535867.9199999999,45335.43,-118750.58999999998,0.0,0.0,0.0
VIXW,2026-04-08,23.0,CALL,7,1,2026-04-01T20:15:30.085,1.54,3.79,0.6711,-0.1202,1.229,6.1904,0.0785,-0.0682,2.3379,1.3544,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.54,3.79,5,1,2.81,1.0,1.0,24.54,0.9372453137734311,-6.275468622656883,25.0,2.665,2.25,84.42776735459661,86,16566.954,10569.4,1033.72,5771.46,0.0,0.0,0.0
VIXW,2026-04-08,23.0,PUT,7,-1,2026-04-01T20:15:00.1,0.25,1.48,-0.312,-0.0982,1.2024,-8.9074,0.0902,-0.1012,2.9649,1.1535,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.25,1.48,132,5,0.97,2.0,2.0,24.54,0.9372453137734311,-6.275468622656883,25.0,0.865,1.23,142.19653179190752,1485,-328705.938,-178556.4,14582.7,-46332.0,0.0,0.0,0.0
VIXW,2026-04-08,24.0,CALL,7,1,2026-04-01T20:15:00.091,1.5,3.29,0.5848,-0.1497,1.3249,6.0069,0.0731,0.0007,-0.0966,1.5691,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.5,3.29,25,1,2.4,2.0,2.0,24.54,0.9779951100244499,-2.200488997555009,25.0,2.395,1.79,74.73903966597078,314,56327.643599999996,41601.86,4700.58,18362.719999999998,0.0,0.0,0.0
VIXW,2026-04-08,24.0,PUT,7,-1,2026-04-01T20:15:00.171,0.64,1.99,-0.4119,-0.1098,1.3226,-7.7127,0.0974,-0.0197,0.5172,1.1753,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.64,1.99,5,5,1.66,1.0,1.0,24.54,0.9779951100244499,-2.200488997555009,25.0,1.315,1.35,102.66159695817491,1198,-286345.4808,-158447.47999999998,13154.04,-49345.619999999995,0.0,0.0,0.0
VIXW,2026-04-08,25.0,CALL,7,1,2026-04-01T20:15:00.171,1.01,3.15,0.5158,-0.1637,1.3547,6.0848,0.0697,0.0457,-2.0703,1.6812,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.01,3.15,5,10,1.9,7.0,7.0,24.54,1.0187449062754688,1.8744906275468658,25.0,2.08,2.1399999999999997,102.88461538461537,1294,221330.67719999998,175298.18,21182.780000000002,66744.52,0.0,0.0,0.0
VIXW,2026-04-08,25.0,PUT,7,-1,2026-04-01T20:15:30.085,1.01,3.34,-0.4969,-0.1362,1.3557,-5.6182,0.0825,0.053,-2.0422,1.4214,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.01,3.34,5,176,2.12,1.0,1.0,24.54,1.0187449062754688,1.8744906275468658,25.0,2.175,2.33,107.1264367816092,1822,-368873.00999999995,-247008.53999999998,24815.64,-90535.18000000001,0.0,0.0,0.0
VIXW,2026-04-08,26.0,CALL,7,1,2026-04-01T20:15:00.096,0.78,2.13,0.4323,-0.1442,1.3362,7.3181,0.077,0.099,-3.9489,1.5021,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.78,2.13,5,5,1.65,4.0,4.0,24.54,1.0594947025264874,5.949470252648741,25.0,1.455,1.3499999999999999,92.78350515463916,1093,206531.09399999998,146046.66,15761.060000000001,47250.39000000001,0.0,0.0,0.0
VIXW,2026-04-08,26.0,PUT,7,-1,2026-04-01T20:15:30.085,1.39,3.73,-0.5958,-0.1159,1.3164,-5.713,0.091,0.1287,-4.283,1.2519,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,1.39,3.73,177,1,2.68,1.0,1.0,24.54,1.0594947025264874,5.949470252648741,25.0,2.56,2.34,91.40624999999999,565,-126172.40999999999,-74376.59999999999,6548.35,-33662.700000000004,0.0,0.0,0.0
VIXW,2026-04-08,27.0,CALL,7,1,2026-04-01T20:15:00.151,0.53,1.88,0.3699,-0.1434,1.283,7.5623,0.0713,0.1328,-5.4548,1.5568,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.53,1.88,5,5,1.3,1.0,1.0,24.54,1.1002444987775062,10.024449877750614,25.0,1.205,1.3499999999999999,112.03319502074687,935,163597.13700000002,119960.5,13407.900000000001,34585.65,0.0,0.0,0.0
VIXW,2026-04-08,27.0,PUT,7,-1,2026-04-01T20:15:30.085,2.23,4.48,-0.6644,-0.1153,1.2388,-4.8679,0.0809,0.1672,-5.8542,1.3257,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,2.23,4.48,5,1,3.2,2.0,2.0,24.54,1.1002444987775062,10.024449877750614,25.0,3.3550000000000004,2.2500000000000004,67.06408345752608,357,-70874.71019999999,-44225.159999999996,4116.21,-23719.079999999998,0.0,0.0,0.0
VIXW,2026-04-08,28.0,CALL,7,1,2026-04-01T20:15:00.098,0.7,1.68,0.3391,-0.1575,1.244,6.9907,0.061,0.1367,-6.3451,1.7646,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.7,1.68,1,5,1.11,2.0,2.0,24.54,1.140994295028525,14.09942950285249,25.0,1.19,0.98,82.3529411764706,1476,220948.34399999998,183614.4,23247.0,50051.16,0.0,0.0,0.0
VIXW,2026-04-08,28.0,PUT,7,-1,2026-04-01T20:15:30.085,3.01,6.0,-0.676,-0.1425,1.2215,-3.6869,0.0637,0.1487,-6.4881,1.658,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,3.01,6.0,1,126,4.19,1.0,1.0,24.54,1.140994295028525,14.09942950285249,25.0,4.505,2.99,66.37069922308547,246,-38454.6708,-30048.9,3505.5,-16629.600000000002,0.0,0.0,0.0
VIXW,2026-04-08,29.0,CALL,7,1,2026-04-01T20:15:30.153,0.17,1.52,0.2715,-0.1342,1.1269,7.939,0.0587,0.1673,-7.2982,1.6607,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.17,1.52,5,5,0.97,1.0,1.0,24.54,1.1817440912795436,18.174409127954362,25.0,0.845,1.35,159.76331360946747,663,95505.01740000001,74713.47,8897.460000000001,18000.45,0.0,0.0,0.0
VIXW,2026-04-08,29.0,PUT,7,-1,2026-04-01T20:15:30.085,3.27,6.96,-0.7558,-0.1123,1.0664,-3.63,0.0613,0.1878,-7.4306,1.5062,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,3.27,6.96,175,174,5.08,1.0,1.0,24.54,1.1817440912795436,18.174409127954362,25.0,5.115,3.69,72.1407624633431,161,-24219.2622,-17169.04,1808.0300000000002,-12168.380000000001,0.0,0.0,0.0
VIXW,2026-04-08,30.0,CALL,7,1,2026-04-01T20:15:00.094,0.42,1.39,0.2626,-0.1499,1.1081,7.1589,0.0508,0.1548,-7.6673,1.8876,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.42,1.39,1,5,0.81,2.0,2.0,24.54,1.2224938875305624,22.24938875305624,25.0,0.9049999999999999,0.97,107.18232044198896,4939,615711.5447999999,547290.5900000001,74035.61000000002,129698.13999999998,0.0,0.0,0.0
VIXW,2026-04-08,30.0,PUT,7,-1,2026-04-01T20:15:30.159,3.97,7.67,-0.8322,-0.0806,0.8527,-3.5087,0.054,0.2115,-7.5868,1.3667,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,3.97,7.67,174,1,5.83,5.0,5.0,24.54,1.2224938875305624,22.24938875305624,25.0,5.82,3.6999999999999997,63.57388316151202,238,-31538.808,-20294.26,1918.28,-19806.36,0.0,0.0,0.0
VIXW,2026-04-08,31.0,PUT,7,-1,2026-04-01T20:15:30.092,4.96,8.56,-0.8588,-0.075,0.7605,-3.1177,0.0459,0.1989,-7.4726,1.4324,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,4.96,8.56,1,1,6.65,1.0,1.0,24.54,1.263243683781581,26.324368378158113,25.0,6.76,3.6000000000000005,53.25443786982249,111,-12502.8846,-8441.55,832.4999999999999,-9532.68,0.0,0.0,0.0
VIXW,2026-04-08,32.0,PUT,7,-1,2026-04-01T20:15:30.086,5.51,9.97,-0.8729,-0.0745,0.7076,-2.7678,0.0399,0.1836,-7.3798,1.5335,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,5.51,9.97,180,181,7.2,1.0,1.0,24.54,1.3039934800325998,30.39934800325999,25.0,7.74,4.460000000000001,57.62273901808786,196,-19191.261599999998,-13868.960000000001,1460.1999999999998,-17108.84,0.0,0.0,0.0
VIXW,2026-04-08,33.0,CALL,7,1,2026-04-01T20:18:20.557,0.36,1.14,0.2054,-0.1516,0.9667,6.7243,0.0382,0.1462,-8.3838,2.1904,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.36,1.14,1,182,0.46,1.0,1.0,24.54,1.3447432762836187,34.47432762836186,25.0,0.75,0.7799999999999999,103.99999999999999,729,68338.5012,70472.43,11051.640000000001,14973.660000000002,0.0,0.0,0.0
VIXW,2026-04-08,33.0,PUT,7,-1,2026-04-01T20:15:30.161,6.35,10.96,-0.9038,-0.0595,0.5792,-2.5642,0.0331,0.1703,-6.7574,1.5144,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,6.35,10.96,181,181,8.2,1.0,1.0,24.54,1.3447432762836187,34.47432762836186,25.0,8.655000000000001,4.610000000000001,53.264009243212016,78,-6335.7372,-4517.76,464.1,-7049.640000000001,0.0,0.0,0.0
VIXW,2026-04-08,34.0,CALL,7,1,2026-04-01T20:16:53.045,0.05,1.0,0.1594,-0.1218,0.8248,7.5341,0.0346,0.1509,-8.1463,2.0615,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.05,1.0,1,178,0.44,10.0,10.0,24.54,1.3854930725346373,38.54930725346374,25.0,0.525,0.95,180.95238095238093,464,39397.4976,38270.72,5651.52,7396.159999999999,0.0,0.0,0.0
VIXW,2026-04-08,34.0,PUT,7,-1,2026-04-01T20:15:30.085,7.21,11.94,-0.9338,-0.0423,0.4367,-2.3948,0.0258,0.15,-5.7453,1.4625,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,7.21,11.94,181,181,9.48,1.0,1.0,24.54,1.3854930725346373,38.54930725346374,25.0,9.575,4.7299999999999995,49.39947780678851,12,-759.7583999999999,-524.04,50.75999999999999,-1120.56,0.0,0.0,0.0
VIXW,2026-04-08,35.0,PUT,7,-1,2026-04-01T20:15:30.102,8.1,12.93,-0.9586,-0.0265,0.3009,-2.2383,0.0186,0.1222,-4.4695,1.3968,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,8.1,12.93,181,181,10.75,4.0,4.0,24.54,1.426242868785656,42.62428687856561,25.0,10.515,4.83,45.93437945791726,17,-775.9548,-511.53000000000003,45.050000000000004,-1629.62,0.0,0.0,0.0
VIXW,2026-04-08,36.0,PUT,7,-1,2026-04-01T20:15:30.269,9.0,13.93,-0.9827,-0.0094,0.1449,-2.1045,0.01,0.0777,-2.5538,1.2546,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,9.0,13.93,181,181,11.05,1.0,1.0,24.54,1.466992665036675,46.69926650366749,25.0,11.465,4.93,43.000436109899695,3,-73.61999999999999,-43.47,2.8200000000000003,-294.81,0.0,0.0,0.0
VIXW,2026-04-08,40.0,CALL,7,1,2026-04-01T20:20:29.025,0.03,0.5,0.0828,-0.0846,0.5186,7.8306,0.0196,0.1138,-6.7904,2.2812,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.03,0.5,3,138,0.21,4.0,4.0,24.54,1.6299918500407498,62.99918500407499,25.0,0.265,0.47,177.35849056603772,2276,109471.95839999999,118033.35999999999,19254.96,18845.28,0.0,0.0,0.0
VIXW,2026-04-08,50.0,CALL,7,1,2026-04-01T20:15:00.026,0.03,0.22,0.0381,-0.0529,0.2817,7.7676,0.0092,0.0674,-4.6267,2.6269,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.03,0.22,3,136,0.1,1.0,1.0,24.54,2.0374898125509375,103.74898125509372,25.0,0.125,0.19,152.0,1505,33978.084,42395.85,7961.450000000001,5734.05,0.0,0.0,0.0
VIXW,2026-04-22,17.0,PUT,21,-1,2026-04-01T20:16:48.041,0.01,0.17,-0.0381,-0.0106,0.4882,-10.33,0.0152,-0.1387,1.1036,0.9265,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.01,0.17,99,107,0.06,100.0,100.0,24.54,0.6927465362673186,-30.72534637326813,25.0,0.09000000000000001,0.16,177.77777777777777,88,-3282.4703999999997,-4296.160000000001,93.28,-335.28000000000003,0.0,0.0,0.0
VIXW,2026-04-22,18.0,PUT,21,-1,2026-04-01T20:16:48.041,0.04,0.38,-0.0738,-0.0189,0.8238,-8.6643,0.0243,-0.1735,1.4531,0.9781,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.04,0.38,127,137,0.18,1.0,1.0,24.54,0.7334963325183375,-26.650366748166256,25.0,0.21,0.34,161.90476190476193,11194,-667522.8467999998,-922161.7200000001,21156.66,-82611.72,0.0,0.0,0.0
VIXW,2026-04-22,19.0,PUT,21,-1,2026-04-01T20:15:00.16,0.11,0.66,-0.1175,-0.0275,1.1604,-7.5765,0.0332,-0.1847,1.5897,1.0085,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,0.11,0.66,125,124,0.41,1.0,1.0,24.54,0.7742461287693562,-22.575387123064385,25.0,0.385,0.55,142.85714285714286,142,-11569.1376,-16477.68,390.5,-1668.4999999999998,0.0,0.0,0.0
VIXW,2026-04-22,20.0,CALL,21,1,2026-04-01T20:15:00.095,3.01,6.61,0.897,-0.0201,1.0551,4.5765,0.0416,-0.2667,1.6593,0.732,2026-04-01T16:15:01,greeks,1357,2026-04-01 20:23:30 EDT,3.01,6.61,1,1,4.84,15.0,15.0,24.54,0.8149959250203749,-18.500407497962506,25.0,4.8100000000000005,3.6000000000000005,74.84407484407485,40,4083.4559999999997,4220.4,80.4,3588.0000000000005,0.0,0.0,0.0
